GDP/breakdown at current prices in National currency (all countries),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country,Currency,IndicatorName,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Nicaragua,Cordoba Oro,Manufacturing (ISIC D),0,0,0,1,1,1,1,1,1,1,2,2,3,3,4,11,43,179,"20,275","955,611","69,592,137","2,293,969,264","2,715,908,951","3,341,702,593","3,628,894,009","4,306,559,626","4,945,264,845","5,645,528,763","6,242,172,353","6,856,390,391","8,086,280,571","9,768,984,393","11,039,379,384","11,221,359,794","12,962,631,932","14,349,703,386","16,419,996,322","19,849,016,042","23,402,857,777","24,626,882,456","26,482,231,882","30,520,213,265","34,568,983,260","37,249,008,414","43,212,506,739","46,003,080,050"
Nicaragua,Cordoba Oro,Construction (ISIC F),0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,9,49,"6,520","266,523","20,345,627","522,576,504","645,200,594","804,250,043","1,098,341,477","1,469,839,329","1,703,150,938","1,702,400,528","2,159,652,713","3,614,712,484","3,574,462,447","4,168,693,860","3,434,790,887","3,577,069,644","4,491,715,061","5,369,608,241","5,791,668,064","6,321,893,803","8,873,845,270","7,016,664,660","6,790,881,439","8,733,794,910","11,727,024,431","13,051,572,592","15,099,826,863","21,101,626,538"
Nicaragua,Cordoba Oro,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)",0,0,0,1,1,1,1,1,1,1,1,1,2,2,2,6,33,237,"29,512","1,216,503","84,412,302","2,802,189,316","3,253,860,201","4,103,644,141","4,359,829,006","5,214,776,887","6,022,105,581","7,209,582,747","8,210,410,174","9,545,604,870","9,806,765,225","10,337,573,852","10,845,438,858","11,214,622,936","12,872,697,074","15,200,376,629","17,262,447,157","20,631,435,501","27,324,321,814","26,837,794,666","27,619,850,220","31,943,956,303","36,692,064,037","41,875,828,262","48,422,916,720","56,257,725,707"
Nicaragua,Cordoba Oro,"Transport, storage and communication (ISIC I)",0,0,0,0,1,1,1,1,1,1,1,1,1,2,2,4,16,88,"11,246","524,732","39,912,604","1,245,617,633","1,561,333,920","1,825,893,279","1,808,545,124","2,039,330,577","2,073,834,595","2,545,388,561","3,075,755,507","3,837,600,912","3,501,350,304","4,401,501,690","4,478,329,059","5,539,020,694","6,050,503,678","6,421,616,180","7,310,794,999","8,440,401,286","9,067,733,455","10,125,596,812","10,777,459,522","11,542,157,350","12,639,433,700","13,697,920,509","15,480,908,802","18,758,812,017"
Nicaragua,Cordoba Oro,Other Activities (ISIC J-P),1,1,1,1,2,2,2,2,2,2,3,3,4,4,5,13,47,291,"35,031","1,693,530","142,294,635","4,362,286,302","5,632,214,151","6,501,085,547","6,965,355,499","8,345,098,506","9,577,366,935","11,051,549,995","13,656,814,313","16,958,421,509","20,826,392,090","23,330,613,615","24,718,726,411","27,864,390,433","31,498,823,421","35,449,839,324","39,460,128,357","44,184,514,995","50,834,807,601","54,700,230,772","57,991,323,624","62,301,215,722","69,662,832,030","77,795,487,975","86,499,769,956","95,354,084,845"
Nicaragua,Cordoba Oro,Total Value Added,2,3,3,3,5,5,6,7,6,6,9,10,12,14,18,47,174,"1,056","128,167","6,003,255","452,392,268","14,134,744,416","17,501,032,922","21,021,102,962","23,202,068,342","28,101,109,500","32,723,964,755","37,145,598,439","43,790,084,453","51,652,511,303","58,711,759,945","65,487,506,883","68,251,498,820","73,735,955,509","84,919,414,208","96,319,745,833","107,987,236,718","124,602,675,618","149,883,203,541","155,849,020,360","169,258,967,251","197,925,995,577","221,186,515,303","242,738,851,552","276,991,330,052","312,956,685,278"
Niger,CFA Franc BCEAO,Final consumption expenditure,"113,540,197,705","117,110,282,691","135,723,552,865","125,096,380,959","171,925,228,985","170,861,829,245","209,180,767,055","249,312,805,965","311,876,098,516","367,936,188,067","456,266,642,147","506,592,391,821","594,017,874,622","642,560,585,852","647,203,995,362","642,355,245,079","632,234,187,651","648,783,013,824","655,483,332,322","673,829,710,196","660,414,586,955","650,344,257,894","656,145,139,084","655,172,741,994","757,974,432,870","820,418,885,649","873,222,739,863","922,268,504,655","1,082,163,000,000","1,138,647,000,000","1,133,926,000,000","1,261,901,000,000","1,370,496,000,000","1,417,644,000,000","1,474,392,000,000","1,586,806,000,000","1,675,494,000,000","1,838,927,000,000","2,077,650,000,000","2,339,388,000,000","2,462,448,000,000","2,676,174,000,000","2,882,263,000,000","3,041,779,000,000","3,278,444,000,000","3,524,788,000,000"
Niger,CFA Franc BCEAO,Household consumption expenditure (including Non-profit institutions serving households),"96,026,308,816","99,466,661,292","116,263,676,322","104,728,376,844","149,351,772,194","140,244,956,817","172,725,931,664","209,016,590,944","267,742,395,842","314,800,346,503","386,265,574,246","415,481,249,846","488,894,324,211","529,029,071,449","530,826,149,683","516,255,245,079","505,934,187,651","516,065,013,824","520,781,332,322","531,129,710,196","521,314,586,955","523,844,257,894","532,445,139,084","526,272,741,994","611,674,432,870","666,618,885,649","703,778,739,863","732,831,504,655","866,046,000,000","900,156,000,000","908,531,000,000","1,027,498,000,000","1,125,079,000,000","1,164,965,000,000","1,211,705,000,000","1,306,656,000,000","1,389,308,000,000","1,517,062,000,000","1,714,570,000,000","1,926,410,000,000","2,076,008,000,000","2,239,687,000,000","2,413,781,000,000","2,543,844,000,000","2,668,165,000,000","2,820,175,000,000"
Niger,CFA Franc BCEAO,General government final consumption expenditure,"17,513,888,889","17,643,621,399","19,459,876,543","20,368,004,115","22,573,456,790","30,616,872,428","36,454,835,391","40,296,215,021","44,133,702,675","53,135,841,564","70,001,067,901","91,111,141,975","105,123,550,412","113,531,514,403","116,377,845,679","126,100,000,000","126,300,000,000","132,718,000,000","134,702,000,000","142,700,000,000","139,100,000,000","126,500,000,000","123,700,000,000","128,900,000,000","146,300,000,000","153,800,000,000","169,444,000,000","189,437,000,000","216,117,000,000","238,491,000,000","225,395,000,000","234,403,000,000","245,417,000,000","252,679,000,000","262,687,000,000","280,150,000,000","286,186,000,000","321,865,000,000","363,080,000,000","412,978,000,000","386,440,000,000","436,487,000,000","468,482,000,000","497,935,000,000","610,279,000,000","704,613,000,000"
Niger,CFA Franc BCEAO,Gross capital formation,"11,020,097,525","9,235,891,259","12,909,257,101","19,731,222,236","23,194,681,458","45,129,923,199","65,805,725,222","87,731,521,165","119,159,789,774","147,992,563,033","177,480,244,945","176,694,144,654","190,165,951,496","112,293,744,250","34,949,452,152","103,903,776,667","88,370,686,822","69,984,966,017","111,789,968,363","93,828,258,930","109,151,442,155","113,769,387,785","76,510,962,818","55,205,440,936","140,952,295,014","135,704,629,526","178,311,475,158","186,943,884,886","215,233,000,000","174,998,000,000","191,765,000,000","226,121,000,000","259,106,000,000","250,600,000,000","223,339,000,000","410,372,000,000","449,700,000,000","470,965,000,000","776,509,000,000","885,288,000,000","1,131,543,000,000","1,161,155,000,000","1,282,220,000,000","1,369,486,000,000","1,540,995,000,000","1,640,435,000,000"
Niger,CFA Franc BCEAO,Gross fixed capital formation (including Acquisitions less disposals of valuables),"7,916,285,297","8,866,239,532","9,288,441,415","15,832,570,593","18,999,084,712","38,737,022,718","46,020,005,191","69,508,151,419","95,679,390,609","119,019,766,178","144,303,325,911","172,948,668,133","163,831,218,481","125,989,263,753","58,052,758,842","97,528,634,855","87,079,138,263","97,536,023,388","94,303,012,473","101,117,350,856","92,145,560,853","74,729,733,200","66,496,796,492","79,373,953,908","107,978,131,446","108,083,681,917","131,353,338,670","136,449,315,392","154,528,000,000","151,111,000,000","186,144,000,000","210,453,000,000","229,894,000,000","231,797,000,000","258,139,000,000","384,618,000,000","430,199,000,000","467,984,000,000","746,513,000,000","883,824,000,000","1,101,631,000,000","1,159,074,000,000","1,257,718,000,000","1,363,547,000,000","1,538,348,000,000","1,637,440,000,000"
Niger,CFA Franc BCEAO,Changes in inventories,"3,103,812,229","369,651,727","3,620,815,686","3,898,651,642","4,195,596,746","6,392,900,481","19,785,720,031","18,223,369,747","23,480,399,165","28,972,796,855","33,176,919,034","3,745,476,521","26,334,733,015","-13,695,519,504","-23,103,306,690","6,375,141,812","1,291,548,559","-27,551,057,370","17,486,955,890","-7,289,091,926","17,005,881,302","39,039,654,585","10,014,166,327","-24,168,512,971","32,974,163,568","27,620,947,609","46,958,136,488","50,494,569,494","60,705,000,000","23,887,000,000","5,621,000,000","15,668,000,000","29,212,000,000","18,803,000,000","-34,800,000,000","25,754,000,000","19,501,000,000","2,981,000,000","29,996,000,000","1,464,000,000","29,912,000,000","2,081,000,000","24,502,000,000","5,939,000,000","2,647,000,000","2,995,000,000"
Niger,CFA Franc BCEAO,Exports of goods and services,"16,675,423,105","20,369,977,925","22,966,151,582","28,158,498,896","26,161,442,237","34,549,080,206","47,030,684,327","53,664,906,549","71,068,256,806","109,578,498,896","128,634,413,539","141,596,309,787","139,611,235,467","143,517,478,293","147,083,222,958","135,700,000,000","139,200,000,000","160,408,000,000","138,947,000,000","135,300,000,000","144,100,000,000","111,400,000,000","105,600,000,000","94,300,000,000","141,400,000,000","167,100,000,000","188,227,000,000","181,013,000,000","217,875,000,000","197,574,000,000","228,270,000,000","241,321,000,000","230,006,000,000","261,276,000,000","282,791,000,000","333,068,000,000","344,704,000,000","358,453,000,000","429,008,000,000","517,883,000,000","628,718,000,000","632,144,000,000","774,877,000,000","857,495,000,000","855,274,000,000","725,672,000,000"
Niger,CFA Franc BCEAO,Imports of goods and services,"24,700,000,000","22,600,000,000","29,200,000,000","38,000,000,000","54,300,000,000","59,500,000,000","70,700,000,000","86,132,000,000","124,172,000,000","159,575,000,000","197,413,000,000","189,539,000,000","222,177,000,000","173,917,000,000","156,500,000,000","195,000,000,000","175,800,000,000","193,244,000,000","197,845,000,000","195,600,000,000","196,500,000,000","169,800,000,000","151,700,000,000","131,300,000,000","220,600,000,000","232,600,000,000","261,484,000,000","262,493,000,000","328,168,000,000","292,405,000,000","324,337,000,000","350,722,000,000","364,821,000,000","394,796,000,000","450,078,000,000","553,202,000,000","563,059,000,000","615,383,000,000","863,512,000,000","1,194,112,000,000","1,390,424,000,000","1,445,203,000,000","1,395,174,000,000","1,480,486,000,000","1,598,107,000,000","1,666,200,000,000"
Niger,CFA Franc BCEAO,Gross Domestic Product (GDP),"117,976,388,050","125,947,765,620","144,547,646,619","136,257,413,946","168,993,204,503","191,631,916,805","252,852,096,549","306,982,001,657","381,731,203,415","471,096,723,087","569,908,856,606","639,260,904,323","704,693,159,976","730,329,110,245","678,530,035,938","687,770,456,819","685,633,891,790","688,356,486,084","709,126,950,397","708,830,883,529","718,191,073,178","706,287,353,733","688,482,645,161","676,171,960,949","819,932,265,015","891,659,805,260","978,350,422,589","1,027,905,504,897","1,187,103,000,000","1,218,814,000,000","1,229,624,000,000","1,378,621,000,000","1,494,786,000,000","1,534,724,000,000","1,530,444,000,000","1,777,044,000,000","1,906,839,000,000","2,052,962,000,000","2,419,654,000,000","2,548,447,000,000","2,832,285,000,000","3,024,270,000,000","3,544,186,000,000","3,788,274,000,000","4,076,606,000,000","4,224,695,000,000"
Niger,CFA Franc BCEAO,"Agriculture, hunting, forestry, fishing (ISIC A-B)","57,927,582,554","61,906,043,617","70,720,768,386","67,073,063,025","83,323,177,487","92,454,412,323","126,740,351,243","152,099,693,238","173,312,493,718","196,990,466,878","238,060,327,230","257,595,933,596","291,313,066,796","298,191,963,128","238,284,718,478","248,163,151,764","233,448,683,976","222,073,669,871","235,222,768,745","227,917,713,815","238,875,296,210","248,580,583,474","252,233,110,939","249,962,282,435","285,210,216,051","312,238,919,292","351,418,016,040","357,501,039,638","486,453,000,000","502,327,000,000","478,993,000,000","593,627,000,000","658,069,000,000","676,833,000,000","615,991,000,000","754,411,000,000","817,662,000,000","842,593,000,000","1,045,424,000,000","999,357,000,000","1,158,359,000,000","1,158,647,000,000","1,349,697,000,000","1,356,240,000,000","1,489,195,000,000","1,538,583,000,000"
Niger,CFA Franc BCEAO,"Mining, Manufacturing, Utilities (ISIC C-E)","15,574,693,494","16,646,581,413","19,116,386,110","17,934,990,156","22,414,589,197","25,388,801,967","32,808,572,249","41,647,258,327","53,431,727,223","82,548,724,265","89,681,426,620","91,377,158,378","98,339,103,445","109,742,816,103","108,705,209,069","112,800,000,000","106,400,000,000","107,200,000,000","108,900,000,000","112,400,000,000","104,000,000,000","98,200,000,000","89,700,000,000","83,503,000,000","110,500,000,000","106,034,000,000","115,462,000,000","121,752,000,000","123,174,000,000","116,240,000,000","121,120,000,000","128,401,000,000","131,576,000,000","139,595,000,000","143,504,000,000","153,584,000,000","167,321,000,000","219,511,000,000","286,247,000,000","319,483,000,000","370,673,000,000","405,934,000,000","646,301,000,000","709,442,000,000","686,370,000,000","614,314,000,000"
Niger,CFA Franc BCEAO,Manufacturing (ISIC D),"7,467,182,877","7,839,901,677","9,361,718,830","8,566,333,967","9,988,742,178","13,858,966,486","14,457,612,973","14,680,854,054","15,190,404,324","18,247,705,946","19,840,425,946","36,045,926,486","40,628,875,676","42,886,313,514","44,867,452,973","46,300,000,000","40,200,000,000","42,200,000,000","41,900,000,000","45,400,000,000","45,000,000,000","42,900,000,000","43,300,000,000","43,015,000,000","48,900,000,000","56,328,000,000","62,269,000,000","66,016,000,000","74,019,000,000","77,785,000,000","74,945,000,000","81,946,000,000","87,467,000,000","90,753,000,000","94,107,000,000","98,349,000,000","102,635,000,000","106,578,000,000","117,559,000,000","128,256,000,000","134,918,000,000","143,942,000,000","214,407,000,000","252,214,000,000","256,258,000,000","241,758,000,000"
Niger,CFA Franc BCEAO,Construction (ISIC F),"3,258,404,381","3,517,862,708","3,981,572,358","3,730,890,605","4,878,348,522","5,056,559,291","6,799,096,638","10,230,154,673","17,091,270,436","24,645,599,965","32,129,907,901","36,086,127,881","35,678,002,027","29,386,061,781","29,318,040,806","22,700,000,000","24,300,000,000","25,900,000,000","21,900,000,000","21,400,000,000","18,200,000,000","15,600,000,000","14,500,000,000","10,634,000,000","13,200,000,000","18,639,000,000","20,830,000,000","24,179,000,000","27,652,000,000","26,588,000,000","27,284,000,000","31,459,000,000","33,978,000,000","36,635,000,000","38,697,000,000","41,622,000,000","47,471,000,000","51,584,000,000","58,096,000,000","64,096,000,000","71,643,000,000","76,173,000,000","100,412,000,000","109,887,000,000","123,862,000,000","130,291,000,000"
Niger,CFA Franc BCEAO,"Wholesale, retail trade, restaurants and hotels (ISIC G-H)","12,041,054,880","12,874,141,596","14,646,582,798","13,986,095,510","17,352,666,097","18,905,214,366","26,953,415,776","31,556,686,115","43,280,841,734","54,864,234,417","66,729,152,971","99,687,021,281","106,478,027,010","112,820,955,304","117,909,911,496","109,570,513,480","126,774,912,063","125,377,054,678","131,291,066,692","126,882,439,555","129,893,209,307","127,312,549,519","123,656,614,820","118,495,295,245","163,334,259,054","176,345,085,483","181,233,285,230","193,589,269,238","184,029,000,000","194,535,000,000","198,662,000,000","208,716,000,000","218,820,000,000","218,110,000,000","222,405,000,000","260,404,000,000","273,887,000,000","290,831,000,000","323,339,000,000","384,236,000,000","403,338,000,000","435,528,000,000","454,091,000,000","495,262,000,000","517,029,000,000","534,068,000,000"
Niger,CFA Franc BCEAO,"Transport, storage and communication (ISIC I)","4,176,637,023","4,431,172,132","5,224,208,156","4,753,005,871","5,834,242,476","7,477,330,943","7,864,933,402","10,267,469,262","14,572,054,303","18,012,525,615","22,608,811,475","20,821,644,467","24,754,610,656","26,443,878,074","25,405,942,623","27,300,000,000","30,300,000,000","31,600,000,000","31,900,000,000","34,300,000,000","34,200,000,000","32,300,000,000","32,100,000,000","32,600,000,000","47,800,000,000","54,300,000,000","60,131,000,000","63,590,000,000","72,942,000,000","71,516,000,000","77,180,000,000","82,411,000,000","87,299,000,000","93,980,000,000","106,495,000,000","115,068,000,000","124,105,000,000","134,886,000,000","147,359,000,000","156,493,000,000","171,911,000,000","193,196,000,000","209,426,000,000","237,193,000,000","258,017,000,000","274,032,000,000"
Niger,CFA Franc BCEAO,Other Activities (ISIC J-P),"20,982,401,511","22,240,259,575","26,028,981,000","24,104,273,118","29,197,826,488","36,513,223,449","42,325,908,577","49,237,823,961","74,555,120,659","85,936,724,003","106,913,484,885","111,279,996,244","123,188,332,099","134,786,224,272","139,659,248,045","149,665,628,439","145,720,753,318","150,319,860,934","167,028,781,944","167,548,297,519","176,959,280,442","172,353,100,434","165,830,106,144","173,028,848,955","188,764,229,969","201,823,244,118","216,375,225,074","227,656,345,862","234,158,000,000","246,945,000,000","260,082,000,000","257,395,000,000","270,182,000,000","291,935,000,000","300,312,000,000","332,030,000,000","353,276,000,000","387,053,000,000","411,950,000,000","460,942,000,000","466,950,000,000","522,545,000,000","602,351,000,000","646,791,000,000","745,930,000,000","798,918,000,000"
